OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,Shape__Area,Shape__Length,Shape__Acreage,GlobalID
457,MOJA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOJA/METADATA/moja_metadata.xml,Mojave National Preserve,2020/09/15 00:00:00+00,CA,PW,1888945,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223248,Mojave,2020/10/03 02:52:23.296+00,RJohnson@nps.gov_nps,2020/10/03 02:52:23.296+00,RJohnson@nps.gov_nps,9627303571,566049.2622,1587804.205,01ec5312-9ebb-4bb9-80be-55c2b446eaae
469,MONO,Lands - http://landsnet.nps.gov/tractsnet/documents/MONO/Metadata/mono_metadata.xml,Monocacy National Battlefield,2020/09/25 00:00:00+00,MD,NC,588388,National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048181,Monocacy,2020/10/03 03:39:42.438+00,RJohnson@nps.gov_nps,2020/10/03 03:39:42.438+00,RJohnson@nps.gov_nps,10994093.72,24355.8272,1621.80337,624c7328-baf0-4e9f-9d69-133c097ae0f3
128,MOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCA/Metadata/moca_metadata.xml,Montezuma Castle National Monument,2011/09/20 00:00:00+00,AZ,IM,31964,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180624,Montezuma Castle,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:22:06.275+00,RJohnson@nps.gov_nps,6060542.68,15908.55107,1011.731042,2abdbf14-93ef-442e-b389-45d1afac6372
77,MOCR,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCR/Metadata/mocr_metadata.xml,Moores Creek National Battlefield,2009/10/26 00:00:00+00,NC,SE,1025558,National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049235,Moores Creek,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:15:53.955+00,RJohnson@nps.gov_nps,542942.2539,3289.120017,90.99234193,a34f49e0-a5ad-4a3b-aff0-0b133ba575a7
145,MORR,Lands - http://landsnet.nps.gov/tractsnet/documents/MORR/Metadata/morr_metadata.xml,Morristown National Historical Park,2012/02/23 00:00:00+00,NJ,NE,878495,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2188829,Morristown,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:24:01.737+00,RJohnson@nps.gov_nps,11942534.97,35698.8639,1691.161473,b0e3fe97-9174-49a1-8647-dfc4e70d0446
205,MORA,Lands - http://landsnet.nps.gov/tractsnet/documents/MORA/Metadata/mora_metadata.xml,Mount Rainier National Park,2015/11/17 00:00:00+00,WA,PW,1528416,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171131,Mount Rainier,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:30:50.876+00,RJohnson@nps.gov_nps,2045641242,217660.0128,236437.6387,d25e6269-3d74-4807-96a6-589862085405
102,MORU,Lands - http://landsnet.nps.gov/tractsnet/documents/MORU/Metadata/moru_metadata.xml,Mount Rushmore National Memorial,2010/12/13 00:00:00+00,SD,MW,1262098,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2167739,Mount Rushmore,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:18:56.165+00,RJohnson@nps.gov_nps,9923432.121,17217.21421,1273.623175,a414c1cf-016e-4c16-b0f4-1fccede8e62f
373,MUWO,Lands - http://landsnet.nps.gov/tractsnet/documents/MUWO/Metadata/muwo_metadata.xml,Muir Woods National Monument,2019/09/18 00:00:00+00,CA,PW,229295,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185780,Muir Woods,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:50:27.293+00,RJohnson@nps.gov_nps,3614087.086,14889.1584,555.2002031,520743f7-6d4c-4670-9d46-e95512aaadb5
497,NATC,Lands - http://landsnet.nps.gov/tractsnet/documents/NATC/Metadata/natc_metadata.xml,Natchez National Historical Park,2020/12/28 00:00:00+00,MS,SE,1888946,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048023,Natchez,2021/04/02 03:17:01.501+00,RJohnson@nps.gov_nps,2021/04/02 03:17:01.501+00,RJohnson@nps.gov_nps,786108.9219,8087.328005,140.6427351,b5c701f2-b678-4593-956d-eae08c0d42ed
223,NATR,Lands - http://landsnet.nps.gov/tractsnet/documents/NATR/Metadata/natr_metadata.xml,Natchez Trace Parkway,2016/04/12 00:00:00+00,MS,SE,123648,Parkway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230263,Natchez Trace,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:32:55.362+00,RJohnson@nps.gov_nps,310339970.4,1965745.969,52839.9451,339d4769-0ed1-4e52-878f-bb52a60eeeb4
481,NACA,Lands - http://landsnet.nps.gov/tractsnet/documents/NACA/Metadata/naca_metadata.xml,National Capital Parks,2020/12/03 00:00:00+00,DC,NC,2738287,Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223249,National Capital Parks,2021/01/03 04:14:15.944+00,RJohnson@nps.gov_nps,2021/01/03 04:14:15.944+00,RJohnson@nps.gov_nps,48386277.32,679438.2329,7228.289489,76b6e8df-65c2-4d14-8cb8-29aad0a57604
138,MALL,Lands - http://landsnet.nps.gov/tractsnet/documents/MALL/Metadata/mall_metadata.xml,National Mall,2011/10/06 00:00:00+00,DC,NC,2733438,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181133,National Mall,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:23:17.545+00,RJohnson@nps.gov_nps,1154397.691,5178.952751,172.5717343,a06708dc-8516-4196-a610-4e04cebdc541
233,NPSA,Lands - http://landsnet.nps.gov/tractsnet/documents/NPSA/METADATA/npsa_metadata.xml,National Park of American Samoa,2016/05/25 00:00:00+00,AS,PW,1966567,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229066,National Park of American Samoa,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:34:01.877+00,RJohnson@nps.gov_nps,48283336.7,73521.09634,11142.71215,d4aecc6b-e305-45d7-aa09-5a09f4ec8624
94,NABR,Lands - http://landsnet.nps.gov/tractsnet/documents/NABR/Metadata/nabr_metadata.xml,Natural Bridges National Monument,2010/07/12 00:00:00+00,UT,IM,1454484,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166445,Natural Bridges,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:17:58.709+00,RJohnson@nps.gov_nps,49150258.32,51685.53799,7609.807843,caba8a88-69bb-4db7-b9d5-bf5bbc6c6fb4
67,NAVA,Lands - http://landsnet.nps.gov/tractsnet/documents/NAVA/Metadata/nava_metadata.xml,Navajo National Monument,2009/07/13 00:00:00+00,AZ,IM,8538,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048406,Navajo,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:14:45.117+00,RJohnson@nps.gov_nps,2274168.371,10050.34439,360.3926152,ce6f97c1-0544-4ed1-9409-7671627e6092
120,NEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/NEBE/Metadata/nebe_metadata.xml,New Bedford Whaling National Historical Park,2011/07/15 00:00:00+00,MA,NE,2733436,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175722,New Bedford Whaling,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:21:05.157+00,RJohnson@nps.gov_nps,225913.5742,2356.796736,31.15775993,772744b5-625d-4420-8658-21258b9ee575
268,JAZZ,Lands - http://landsnet.nps.gov/tractsnet/documents/JAZZ/Metadata/jazz_metadata.xml,New Orleans Jazz National Historical Park,2017/11/08 00:00:00+00,LA,SE,2035602,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2249523,New Orleans Jazz,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:37:53.511+00,RJohnson@nps.gov_nps,28904.29688,836.7103964,5.342728331,c2419100-1749-4610-b2fd-34e05b212fd9
413,NERI,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,New River Gorge National River,2013/12/18 00:00:00+00,VA,NE,1877618,National River,Lands,Preliminary data. Contact the Land Resources Program for additional information.,New River Gorge,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,466875555,377213.328,71768.54662,867e2798-493b-48af-ab81-43dee4462ce9
404,NEPE,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Nez Perce National Historical Park,2013/12/18 00:00:00+00,WA,PW,394735,National Historical Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Nez Perce,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,36212452.25,88245.32358,4225.614561,a81f3f0a-8a7e-414e-a6dd-c8db0653b823
437,NICO,Lands - http://landsnet.nps.gov/tractsnet/documents/NICO/Metadata/nico_metadata.xml,Nicodemus National Historic Site,2020/04/06 00:00:00+00,KS,MW,2733440,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2182235,Nicodemus,2020/06/30 02:33:36.394+00,RJohnson@nps.gov_nps,2020/06/30 02:33:36.394+00,RJohnson@nps.gov_nps,31196.65625,1507.629277,4.598129465,670b8bee-845c-464d-96d0-9ee16a9d63a2
23,NISI,Lands - http://landsnet.nps.gov/tractsnet/documents/NISI/Metadata/nisi_metadata.xml,Ninety Six National Historic Site,2006/03/20 00:00:00+00,SC,SE,1227788,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048027,Ninety Six,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:09:08.414+00,RJohnson@nps.gov_nps,5700905.238,11853.30663,962.559853,fa81faf2-0f42-4599-b4d9-c9d0dd911968
367,NIOB,Lands - http://landsnet.nps.gov/tractsnet/documents/NIOB/METADATA/niob_metadata.xml,Niobrara National Scenic River,2019/08/19 00:00:00+00,NE,MW,1888949,National Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210709,Niobrara,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:49:44.175+00,RJohnson@nps.gov_nps,218602686.6,385479.081,29071.31858,21ab7332-c46c-4b77-9703-8feb440fb7a1
333,NOAT,Lands - http://landsnet.nps.gov/tractsnet/documents/NOAT/Metadata/NOAT_metadata.xml,Noatak National Preserve,2019/03/21 00:00:00+00,AK,AK,1413640,National Preserve,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225703,Noatak,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:45:46.817+00,RJohnson@nps.gov_nps,1.89E+11,4014144.275,6579912.205,ee4976bd-df92-4ec8-a81f-2582bd6d2ad5
231,NOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/NOCA/Metadata/noca_metadata.xml,North Cascades National Park,2016/09/26 00:00:00+00,WA,PW,1528421,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235464,North Cascades,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:33:48.630+00,RJohnson@nps.gov_nps,4656124607,535900.2771,501381.7021,c29ab86c-622f-4b31-aafc-7703e1e8cf30
503,NOCO,Lands - http://landsnet.nps.gov/tractsnet/documents/NOCO/Metadata/noco_metadata.xml,North Country National Scenic Trail,2021/03/04 00:00:00+00,MI,NT,1622686,National Scenic Trail,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278886,North Country,2021/04/02 03:54:22.372+00,RJohnson@nps.gov_nps,2021/04/02 03:54:22.372+00,RJohnson@nps.gov_nps,2393637.348,14221.74341,294.4964387,83c16fd9-54be-4f26-9bf4-87a114bb08a0
472,OBRI,Lands - http://landsnet.nps.gov/tractsnet/documents/OBRI/METADATA/obri_metadata.xml,Obed Wild and Scenic River,2020/09/23 00:00:00+00,TN,SE,1309684,Wild and Scenic River,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2278883,Obed,2020/10/03 03:45:32.536+00,RJohnson@nps.gov_nps,2020/10/03 03:45:32.536+00,RJohnson@nps.gov_nps,33607609.08,198150.8855,5409.521153,8fc19fc0-dfd1-4dcc-81ce-b495c879c88b
473,OCMU,Lands - http://landsnet.nps.gov/tractsnet/documents/OCMU/Metadata/ocmu_metadata.xml,Ocmulgee Mounds National Historical Park,2020/09/25 00:00:00+00,GA,SE,1888951,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2218476,Ocmulgee,2020/10/03 03:48:25.757+00,RJohnson@nps.gov_nps,2021/01/03 00:43:12.699+00,RJohnson@nps.gov_nps,19469742.48,32617.09391,3388.037505,8e583ee9-d9d6-4c4d-b245-4618dd487495
390,OLYM,PRELIMINARY - Data has not completed the entire Lands QA/QC process.,Olympic National Park,2015/04/22 00:00:00+00,WA,PW,1530459,National Park,Lands,Preliminary data. Contact the Land Resources Program for additional information.,Olympic,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,8203590772,1158605.378,915126.42,7e8a1a75-5e1c-4bef-8439-4f6cb149a10a
183,ORCA,Lands - http://landsnet.nps.gov/tractsnet/documents/ORCA/Metadata/orca_metadata.xml,Oregon Caves National Monument and Preserve,2015/02/26 00:00:00+00,OR,PW,1147260,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221819,Oregon Caves,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:28:18.411+00,RJohnson@nps.gov_nps,33549267.3,28480.85384,4560.386678,245712ad-ebc0-411d-8a98-fd9428a4e721
254,ORPI,Lands - http://landsnet.nps.gov/tractsnet/documents/ORPI/METADATA/orpi_metadata.xml,Organ Pipe Cactus National Monument,2017/05/12 00:00:00+00,AZ,IM,15492,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048029,Organ Pipe Cactus,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:19.946+00,RJohnson@nps.gov_nps,1867745807,199507.9033,330690.1589,7b8b64ad-96fe-4709-9fe6-d88ff148227c
313,OZAR,Lands - http://landsnet.nps.gov/tractsnet/documents/ozar/Metadata/ozar_metadata.xml,Ozark National Scenic Riverway,2018/11/19 00:00:00+00,MO,MW,751466,National Scenic Riverway,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194487,Ozark,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:43:21.264+00,RJohnson@nps.gov_nps,525270476,549290.2446,82331.79149,624b306c-0fbe-4d75-be0b-0c46e042fcef
308,PAIS,Lands - http://landsnet.nps.gov/tractsnet/documents/PAIS/Metadata/pais_metadata.xml,Padre Island National Seashore,2018/07/26 00:00:00+00,TX,IM,1383785,National Seashore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239939,Padre Island,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:42:43.876+00,RJohnson@nps.gov_nps,668799343.6,264808.3854,130555.5262,d4c5cd78-c941-4399-8224-c52acd4988c3
474,PAAL,Lands - http://landsnet.nps.gov/tractsnet/documents/PAAL/Metadata/paal_metadata.xml,Palo Alto Battlefield National Historical Park,2020/09/14 00:00:00+00,TX,IM,1888952,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194485,Palo Alto Battlefield,2020/10/03 03:51:01.642+00,RJohnson@nps.gov_nps,2020/10/03 03:51:01.642+00,RJohnson@nps.gov_nps,17236429.87,18145.00723,3425.125929,58504253-3fd7-4a7f-92dc-8f92fd3be833
190,PAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/PAGR/METADATA/pagr_metadata.xml,Paterson Great Falls National Historical Park,2015/05/11 00:00:00+00,NJ,NE,2053533,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223250,Paterson Great Falls,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:29:10.898+00,RJohnson@nps.gov_nps,364372.9648,5489.726079,51.36605437,fdf054e9-0803-46e6-a4cc-4c1c0156b492
368,PERI,Lands - http://landsnet.nps.gov/tractsnet/documents/PERI/Metadata/peri_metadata.xml,Pea Ridge National Military Park,2015/08/11 00:00:00+00,AR,MW,53246,National Military Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224526,Pea Ridge,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:49:50.502+00,RJohnson@nps.gov_nps,26798846.49,30931.57571,4275.675468,3fd2a9b8-f06e-4905-a948-0921cb86a7a4
372,PERL,Lands - http://landsnet.nps.gov/tractsnet/documents/PERL/Metadata/perl_metadata.xml,Pearl Harbor National Memorial,2019/08/29 00:00:00+00,HI,PW,need,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266794 ,Pearl Harbor,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:50:19.331+00,RJohnson@nps.gov_nps,101961.1133,3525.15711,21.74314728,2ac19976-c9b1-439c-a7b8-7aa6db0ff0a7
253,PECO,Lands - http://landsnet.nps.gov/tractsnet/documents/PECO/Metadata/peco_metadata.xml,Pecos National Historical Park,2017/05/24 00:00:00+00,NM,IM,937161,National Historical Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223251,Pecos,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:36:11.200+00,RJohnson@nps.gov_nps,41011612.34,45703.81808,6695.111274,90436606-26f8-4a1c-b21d-ff3ee49505af
228,PAAV,Lands - http://landsnet.nps.gov/tractsnet/documents/PAAV/METADATA/paav_metadata.xml,Pennsylvania Avenue National Historic Site,2016/09/13 00:00:00+00,DC,NC,2733439,National Historic Site,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208015,Pennsylvania Avenue,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:33:25.062+00,RJohnson@nps.gov_nps,124211.6992,10722.6306,18.56636599,af63dd13-1816-4c30-90e1-d2a94a5f4bfd
90,PEVI,Lands - http://landsnet.nps.gov/tractsnet/documents/PEVI/Metadata/pevi_metadata.xml,Perry's Victory and International Peace Memorial,2010/09/01 00:00:00+00,OH,MW,1082175,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166417,Perry's Victory & International Peace,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:17:29.114+00,RJohnson@nps.gov_nps,194081.4492,2504.749993,26.75197638,26f4b104-5643-4c79-ae9b-8b160ae25904
106,PETE,Lands - http://landsnet.nps.gov/tractsnet/documents/PETE/Metadata/pete_metadata.xml,Petersburg National Battlefield,2011/02/02 00:00:00+00,VA,NE,1498529,National Battlefield,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169676,Petersburg,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:19:24.364+00,RJohnson@nps.gov_nps,17776168.85,55879.66639,2782.508225,ed1038f1-f322-4540-8ca7-d4d46f076ea9
369,PEFO,Lands - http://landsnet.nps.gov/tractsnet/documents/PEFO/METADATA/pefo_metadata.xml,Petrified Forest National Park,2019/08/21 00:00:00+00,AZ,IM,23864,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209625,Petrified Forest,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:49:57.334+00,RJohnson@nps.gov_nps,1347313174,271239.2638,222970.3082,84e3530e-db49-4c22-bd90-7be5c7419814
448,PETR,Lands - http://landsnet.nps.gov/tractsnet/documents/PETR/METADATA/petr_metadata.xml,Petroglyph National Monument,2020/06/18 00:00:00+00,NM,IM,920404,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2203272,Petroglyph,2020/07/01 02:48:12.476+00,RJohnson@nps.gov_nps,2020/07/01 02:48:12.476+00,RJohnson@nps.gov_nps,43683915.93,71381.77115,7202.154624,7b0199ab-a957-4d4f-95ab-7120a968faf0
475,PIRO,Lands - http://landsnet.nps.gov/tractsnet/documents/PIRO/Metadata/piro_metadata.xml,Pictured Rocks National Lakeshore,2020/09/15 00:00:00+00,MI,MW,634820,National Lakeshore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048185,Pictured Rocks,2020/10/03 03:54:57.670+00,RJohnson@nps.gov_nps,2020/10/03 03:54:57.670+00,RJohnson@nps.gov_nps,630282402.2,234953.3096,73650.27424,2c02a0da-6fab-4489-9c4e-c378367e331e
167,PINN,Lands - http://landsnet.nps.gov/tractsnet/documents/PINN/METADATA/pinn_metadata.xml,Pinnacles National Park,2014/02/05 00:00:00+00,CA,PW,247533,National Park,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208014,Pinnacles,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:26:24.205+00,RJohnson@nps.gov_nps,167545646.5,95099.56023,26706.80373,747e3728-ac56-4742-925a-5a80cc8010c7
32,PISP,Lands - http://landsnet.nps.gov/tractsnet/documents/PISP/Metadata/pisp_metadata.xml,Pipe Spring National Monument,2006/12/07 00:00:00+00,AZ,IM,9526,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048036,Pipe Spring,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:10:17.719+00,RJohnson@nps.gov_nps,252896.6406,2011.565606,39.92671456,f23ff9bd-05b1-49a7-89cf-8a679dd5fa0f
99,PIPE,Lands - http://landsnet.nps.gov/tractsnet/documents/PIPE/Metadata/pipe_metadata.xml,Pipestone National Monument,2010/10/21 00:00:00+00,MN,MW,649530,National Monument,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166448,Pipestone,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:18:32.407+00,RJohnson@nps.gov_nps,2243517.441,6321.987605,286.6661201,c5eaf37d-ad6b-4eed-8c16-1c9379218ba9
502,PISC,Lands - http://landsnet.nps.gov/tractsnet/documents/PISC/Metadata/pisc_metadata.xml,Piscataway Park,2021/03/03 00:00:00+00,MD,NC,1676813,Other Designation,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048186,Piscataway,2021/04/02 03:50:02.997+00,RJohnson@nps.gov_nps,2021/04/02 03:50:02.997+00,RJohnson@nps.gov_nps,30633450.4,42735.97724,4605.628335,c4fb2394-1757-4209-8180-cbef14d72948
19,PORE,Lands - http://landsnet.nps.gov/tractsnet/documents/PORE/Metadata/pore_metadata.xml,Point Reyes National Seashore,2005/10/25 00:00:00+00,CA,PW,234493,National Seashore,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239938,Point Reyes,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:08:32.413+00,RJohnson@nps.gov_nps,469817811.8,206245.4894,71865.03942,c0ff871c-3658-4088-afd8-a120213170dc
186,POCH,Lands - http://landsnet.nps.gov/tractsnet/documents/POCH/Metadata/poch_metadata.xml,Port Chicago Naval Magazine National Memorial,2015/04/21 00:00:00+00,CA,PW,1967105,National Memorial,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221822,Port Chicago Naval Magazine,2020/01/09 22:16:03.201+00,SCarlton@nps.gov_nps,2020/06/04 09:28:41.374+00,RJohnson@nps.gov_nps,42316.76953,994.3657352,6.472618969,781a93c3-ad73-4628-a7ae-1084511b87c4
